LU_ID,Land-Use,Sub Crop,PerAcreORPerCell,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,Context and/ or Calculations ,Description,Citation,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Corn Stalks ,,3,4 acre @ $ 3.00/acre     / 4 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Veterinary & Health ,,10,$25 per unit / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Equipment,Variable,"Machinery, Equipment, Fuel, & Repairs ",,6,$15 per unit / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Other,Variable,Marketing & Miscellaneous ,,8,$20 per unit / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,1,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,2,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,9 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,3,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,10 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,4,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,11 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,5,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,12 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,6,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,13 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,7,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,14 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,8,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,15 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,9,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,16 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,10,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.32,4.48,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.1,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,11,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.32,4.48,9 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount) *.1,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,12,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,13,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,14,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,15,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,16,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.32,4.48,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount)*.1,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,17,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,18,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,19,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,20,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,21,Annual,Preharvest,Labor,Variable,Preharvest Labor,0,0,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,22,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.32,4.48,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount)*.1,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,23,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.32,4.48,9 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount)*.1,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,24,Annual,Preharvest,Labor,Variable,Preharvest Labor,0.16,2.24,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount)*.05,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Equipment,Fixed,"Machinery, Equipment, Housing, & Fences ",,26.04,65.10 / 2.5 acres (bring down to per acre),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Other,Fixed,Interest & Insurance on Breeding Herd,,43.28,108.20 / 2.5 acres (bring down to 1 acre),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Other,Fixed,Bull Depreciation/Replacement,,4.8,12/ 2.5 acres (bring down to 1 acre),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Pasture ,,50,Assumed rent,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Pasture Fertilizer & Miscellaneous ,,31.43,"Assumed, modified (55/35) for changed stocking density",,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Corn ,,8.55,4 bu @ $ 3.40/bu     / 2.5 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Salt & Minerals ,,3.39,60 bu @ $ 0.09/bu     / 2.5 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Alfalfa-Brome Hay ,,125.4,2.1 bu @ $ 95/bu     / 2.5 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Corn Stalks ,,4.71,4 acre @ $ 3.00/acre     / 4 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Input,Variable,Veterinary & Health ,,15.71,$25 per unit / 2.5 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Equipment,Variable,"Machinery, Equipment, Fuel, & Repairs ",,6,$15 per unit / 2.5 acres (bring it down to per acre amount) Scale for Paddock moving,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Other,Variable,Marketing & Miscellaneous ,,12.57,$20 per unit / 2.5 acres (bring it down to per acre amount) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Labor,Variable,Preharvest Labor,3.2,44.8,8 hours @ $14/hr     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Equipment,Fixed,"Machinery, Equipment, Housing, & Fences ",,26.04,Assumed / 2.5 acres (bring down to 1 acre) Scale for Extra Fencing Costs,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Other,Fixed,Interest & Insurance on Breeding Herd,,68.01,Assumed / 2.5 acres (bring down to 1 acre) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
7,Rotational Grazing,,,,,1,,Annual,Preharvest,Other,Fixed,Bull Depreciation/Replacement,,7.54,Assumed / 2.5 acres (bring down to 1 acre) Modified (55/35) for increased stocking density,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
12,Switchgrass,,,,,1,6,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Disk,,4.73,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey no repeat if reseeding",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,7,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Disk,,4.73,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey no repeat if reseeding",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,6,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Harrow,,3.13,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Surveyno repeat if reseeding",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,7,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Harrow,,3.13,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Surveyno repeat if reseeding",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,6,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Airflow spreader (seed and fertilizers),,3.85,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Surveyrepeat if reseeding (25% chance)",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,7,Every 11 years,Establishment,Custom,Fixed,Custom - Preharvest - Airflow spreader (seed and fertilizers),,3.85,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Surveyrepeat if reseeding (25% chance)",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,6,Every 11 years,Establishment,Custom,Fixed,Custom - Spraying chemicals,,2.58,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,7,Every 11 years,Establishment,Custom,Fixed,Custom - Spraying chemicals,,2.58,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,8,Every 11 years,Establishment,Input,Fixed,Seed,,0,repeat if reseeding (25% chance),,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,,Every 11 years,Establishment,Input,Variable,Fertilizer - P,,11.1,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 30lb @ $0.37/lb repeat if reseeding (25% chance)",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,,Every 11 years,Establishment,Input,Variable,Fertilizer - K,,9.2,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 40lb @ $0.23/lb repeat if reseeding (25% chance)",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,,Every 11 years,Establishment,Input,Variable,Lime,,63,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey no repeat if reseeding 3 tons @ $21/ton",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,1,,Every 11 years,Establishment,Input,Variable,Herbicides,,7.74,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Pursuit+ 3 oz @ $53/gal, MSO 32 oz @ $1.75/pt 2,4D 1.5 pts @ $16/gal repeat if reseeding (25% chance)",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,2,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,3,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,4,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,5,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,6,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,7,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,8,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,9,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,10,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,11,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - N,,31,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 100lb @ $0.31/lb",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,2,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,3,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,4,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,5,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,6,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,7,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,8,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,9,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,10,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,11,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - P,,2.87,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 1.94lb @ $0.37/lb @4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,2,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,3,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,4,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,5,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,6,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,7,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,8,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,9,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,10,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,11,,Annual after yr1,Preharvest,Input,Variable,Fertilizer - K,,20.98,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey 22.8lb @ $0.23/lb @ 4 tons per acre",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,2,,Annual after yr1,Preharvest,Input,Variable,Herbicides,,7.74,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate SurveyPursuit+ 3 oz @ $53/gal, MSO 32 oz @ $1.75/pt2,4D 1.5 pts @ $16/gal",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,3,,Annual after yr1,Preharvest,Input,Variable,Herbicides,,7.74,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate SurveyPursuit+ 3 oz @ $53/gal, MSO 32 oz @ $1.75/pt2,4D 1.5 pts @ $16/gal",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,4,,Annual after yr1,Preharvest,Input,Variable,Herbicides,,7.74,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate SurveyPursuit+ 3 oz @ $53/gal, MSO 32 oz @ $1.75/pt2,4D 1.5 pts @ $16/gal",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
12,Switchgrass,,,,,5,,Annual after yr1,Preharvest,Input,Variable,Herbicides,,7.74,"Ag Decision Maker, based on 2007 Iowa Farm Custom Rate SurveyPursuit+ 3 oz @ $53/gal, MSO 32 oz @ $1.75/pt2,4D 1.5 pts @ $16/gal",,http://www.extension.iastate.edu/agdm/crops/html/a1-22.html,,,,,,,
